transaction_id,account_id,amount,transaction_type,method,timestamp,counterparty_account,counterparty_country,status
TXN_50175,ACC_1009,288.71,TRANSFER_IN,ACH,2026-09-04 05:00:00,ACC_1027,GB,COMPLETED
TXN_50296,ACC_1017,3562.64,WITHDRAWAL,WIRE,2026-09-04 07:00:00,,US,COMPLETED
TXN_50006,ACC_1085,9920.0,DEPOSIT,ACH,2026-09-04 09:00:00,,US,COMPLETED
TXN_50517,ACC_1030,3626.78,TRANSFER_IN,WIRE,2026-09-04 10:00:00,ACC_1025,GB,COMPLETED
TXN_50209,ACC_1011,1916.86,TRANSFER_IN,CHECK,2026-09-04 11:00:00,ACC_1012,US,COMPLETED
TXN_50536,ACC_1031,21536.84,WITHDRAWAL,CHECK,2026-09-04 12:00:00,,US,COMPLETED
TXN_50662,ACC_1038,3662.9,TRANSFER_OUT,WIRE,2026-09-04 12:00:00,ACC_1037,KY,COMPLETED
TXN_50681,ACC_1039,233.74,WITHDRAWAL,ACH,2026-09-04 12:00:00,,US,COMPLETED
TXN_50646,ACC_1037,1700.13,TRANSFER_IN,WIRE,2026-09-04 13:00:00,ACC_1024,US,COMPLETED
TXN_50729,ACC_1043,3608.57,TRANSFER_OUT,CHECK,2026-09-04 13:00:00,ACC_1046,US,COMPLETED
TXN_50409,ACC_1024,1388.68,WITHDRAWAL,CASH,2026-09-04 15:00:00,,US,COMPLETED
TXN_50341,ACC_1020,499.43,WITHDRAWAL,WIRE,2026-09-04 17:00:00,,US,COMPLETED
TXN_50392,ACC_1023,3708.31,DEPOSIT,CASH,2026-09-04 19:00:00,,US,COMPLETED
TXN_50630,ACC_1036,3971.51,WITHDRAWAL,ACH,2026-09-04 19:00:00,,US,COMPLETED
TXN_50143,ACC_1007,3112.6,TRANSFER_IN,WIRE,2026-09-04 20:00:00,ACC_1025,KY,COMPLETED
TXN_50057,ACC_1002,1161.16,DEPOSIT,WIRE,2026-09-04 22:00:00,,US,COMPLETED
TXN_50127,ACC_1006,668.0,WITHDRAWAL,ACH,2026-09-05 00:00:00,,US,COMPLETED
TXN_50752,ACC_1044,1917.46,TRANSFER_IN,CHECK,2026-09-05 03:00:00,ACC_1039,SG,COMPLETED
TXN_50819,ACC_1048,3301.34,TRANSFER_IN,WIRE,2026-09-05 03:00:00,ACC_1050,US,COMPLETED
TXN_50838,ACC_1049,1077.97,DEPOSIT,CASH,2026-09-05 03:00:00,,US,COMPLETED
TXN_50432,ACC_1025,1633.36,WITHDRAWAL,CHECK,2026-09-05 07:00:00,,US,COMPLETED
TXN_50007,ACC_1085,9980.0,DEPOSIT,ACH,2026-09-05 09:00:00,,US,COMPLETED
TXN_50093,ACC_1004,2204.22,TRANSFER_IN,CHECK,2026-09-05 09:00:00,ACC_1018,CH,COMPLETED
TXN_50555,ACC_1032,3989.84,WITHDRAWAL,ACH,2026-09-05 11:00:00,,US,COMPLETED
TXN_50010,ACC_1102,9850.0,DEPOSIT,CASH,2026-09-05 12:00:00,,US,COMPLETED
TXN_50770,ACC_1045,3179.01,WITHDRAWAL,CASH,2026-09-05 13:00:00,,US,COMPLETED
TXN_50011,ACC_1102,9900.0,DEPOSIT,CASH,2026-09-05 14:00:00,,US,COMPLETED
TXN_50358,ACC_1021,3510.68,WITHDRAWAL,WIRE,2026-09-05 15:00:00,,US,COMPLETED
TXN_50012,ACC_1102,9750.0,DEPOSIT,CASH,2026-09-05 17:00:00,,US,COMPLETED
TXN_50251,ACC_1014,2337.77,WITHDRAWAL,WIRE,2026-09-05 17:00:00,,US,COMPLETED
TXN_50682,ACC_1039,2154.9,TRANSFER_OUT,CHECK,2026-09-05 17:00:00,ACC_1017,GB,COMPLETED
TXN_50013,ACC_1102,29000.0,WITHDRAWAL,CASH,2026-09-05 18:00:00,,US,COMPLETED
TXN_50663,ACC_1038,4326.35,TRANSFER_OUT,ACH,2026-09-05 18:00:00,ACC_1031,US,COMPLETED
TXN_50647,ACC_1037,2939.06,TRANSFER_OUT,CHECK,2026-09-05 20:00:00,ACC_1040,CA,COMPLETED
TXN_50144,ACC_1007,1728.51,TRANSFER_IN,CHECK,2026-09-06 00:00:00,ACC_1002,SG,COMPLETED
TXN_50466,ACC_1027,1609.52,WITHDRAWAL,WIRE,2026-09-06 03:00:00,,US,COMPLETED
TXN_50753,ACC_1044,778.26,TRANSFER_OUT,WIRE,2026-09-06 08:00:00,ACC_1029,US,COMPLETED
TXN_50008,ACC_1085,9910.0,DEPOSIT,ACH,2026-09-06 09:00:00,,US,COMPLETED
TXN_50433,ACC_1025,3484.51,DEPOSIT,WIRE,2026-09-06 12:00:00,,US,COMPLETED
TXN_50009,ACC_1085,39500.0,TRANSFER_OUT,WIRE,2026-09-06 13:00:00,PANAMA_GLOBAL_CORP,PA,COMPLETED
TXN_50839,ACC_1049,2690.42,DEPOSIT,CASH,2026-09-06 13:00:00,,US,COMPLETED
TXN_50518,ACC_1030,997.58,TRANSFER_OUT,ACH,2026-09-06 15:00:00,ACC_1001,PA,COMPLETED
TXN_50537,ACC_1031,480.13,TRANSFER_IN,WIRE,2026-09-06 15:00:00,ACC_1005,US,COMPLETED
TXN_50210,ACC_1011,880.18,WITHDRAWAL,ACH,2026-09-06 19:00:00,,US,COMPLETED
TXN_50771,ACC_1045,4199.97,TRANSFER_IN,ACH,2026-09-07 00:00:00,ACC_1036,PA,COMPLETED
TXN_50375,ACC_1022,1580.51,WITHDRAWAL,CASH,2026-09-07 01:00:00,,US,COMPLETED
TXN_50593,ACC_1034,3542.44,TRANSFER_OUT,ACH,2026-09-07 02:00:00,ACC_1023,US,COMPLETED
TXN_50035,ACC_1001,3834.01,DEPOSIT,WIRE,2026-09-07 05:00:00,,US,COMPLETED
TXN_50058,ACC_1002,333.48,TRANSFER_IN,CHECK,2026-09-07 05:00:00,ACC_1043,US,COMPLETED
TXN_50570,ACC_1033,1695.03,WITHDRAWAL,CASH,2026-09-07 07:00:00,,US,COMPLETED
TXN_50176,ACC_1009,3909.05,TRANSFER_IN,CHECK,2026-09-07 12:00:00,ACC_1023,US,COMPLETED
TXN_50754,ACC_1044,3090.41,DEPOSIT,ACH,2026-09-07 12:00:00,,US,COMPLETED
TXN_50467,ACC_1027,1444.66,TRANSFER_IN,ACH,2026-09-07 13:00:00,ACC_1046,GB,COMPLETED
TXN_50410,ACC_1024,18198.49,WITHDRAWAL,WIRE,2026-09-07 17:00:00,,US,COMPLETED
TXN_50297,ACC_1017,4038.75,TRANSFER_IN,ACH,2026-09-07 18:00:00,ACC_1026,SG,COMPLETED
TXN_50730,ACC_1043,2390.01,TRANSFER_IN,ACH,2026-09-07 18:00:00,ACC_1014,PA,COMPLETED
TXN_50840,ACC_1049,4302.36,DEPOSIT,CASH,2026-09-07 18:00:00,,US,COMPLETED
TXN_50664,ACC_1038,1734.38,WITHDRAWAL,WIRE,2026-09-07 20:00:00,,US,COMPLETED
TXN_50252,ACC_1014,4099.99,DEPOSIT,WIRE,2026-09-08 02:00:00,,US,COMPLETED
TXN_50683,ACC_1039,2517.56,TRANSFER_IN,ACH,2026-09-08 02:00:00,ACC_1027,US,COMPLETED
TXN_50145,ACC_1007,56.28,DEPOSIT,CASH,2026-09-08 05:00:00,,US,COMPLETED
TXN_50594,ACC_1034,1506.84,WITHDRAWAL,CASH,2026-09-08 13:00:00,,US,COMPLETED
TXN_50094,ACC_1004,2509.94,WITHDRAWAL,ACH,2026-09-08 14:00:00,,US,COMPLETED
TXN_50820,ACC_1048,4467.39,DEPOSIT,CASH,2026-09-08 14:00:00,,US,COMPLETED
TXN_50571,ACC_1033,3346.45,TRANSFER_IN,WIRE,2026-09-08 19:00:00,ACC_1013,US,COMPLETED
TXN_50538,ACC_1031,2062.55,TRANSFER_IN,WIRE,2026-09-08 20:00:00,ACC_1044,US,COMPLETED
TXN_50731,ACC_1043,3268.77,WITHDRAWAL,WIRE,2026-09-08 20:00:00,,US,COMPLETED
TXN_50211,ACC_1011,2294.45,DEPOSIT,CHECK,2026-09-08 21:00:00,,US,COMPLETED
TXN_50298,ACC_1017,4417.95,WITHDRAWAL,ACH,2026-09-08 21:00:00,,US,COMPLETED
TXN_50359,ACC_1021,779.37,TRANSFER_IN,WIRE,2026-09-08 22:00:00,ACC_1010,US,COMPLETED
TXN_50648,ACC_1037,3402.27,TRANSFER_OUT,WIRE,2026-09-09 03:00:00,ACC_1024,PA,COMPLETED
TXN_50036,ACC_1001,4238.35,DEPOSIT,ACH,2026-09-09 07:00:00,,US,COMPLETED
TXN_50376,ACC_1022,457.35,TRANSFER_OUT,CHECK,2026-09-09 09:00:00,ACC_1005,CA,COMPLETED
TXN_50434,ACC_1025,31.51,DEPOSIT,WIRE,2026-09-09 21:00:00,,US,COMPLETED
TXN_50519,ACC_1030,2535.33,TRANSFER_IN,CHECK,2026-09-09 21:00:00,ACC_1044,US,COMPLETED
TXN_50095,ACC_1004,1840.8,WITHDRAWAL,CASH,2026-09-10 02:00:00,,US,COMPLETED
TXN_50841,ACC_1049,2909.55,WITHDRAWAL,WIRE,2026-09-10 02:00:00,,US,COMPLETED
TXN_50665,ACC_1038,4300.4,DEPOSIT,CHECK,2026-09-10 03:00:00,,US,COMPLETED
TXN_50253,ACC_1014,745.61,WITHDRAWAL,CHECK,2026-09-10 05:00:00,,US,COMPLETED
TXN_50146,ACC_1007,2739.65,WITHDRAWAL,CHECK,2026-09-10 09:00:00,,US,COMPLETED
TXN_50059,ACC_1002,2291.91,TRANSFER_IN,WIRE,2026-09-10 10:00:00,ACC_1045,CA,COMPLETED
TXN_50684,ACC_1039,4334.76,WITHDRAWAL,CHECK,2026-09-10 13:00:00,,US,COMPLETED
TXN_50177,ACC_1009,973.07,WITHDRAWAL,ACH,2026-09-10 21:00:00,,US,COMPLETED
TXN_50377,ACC_1022,535.58,DEPOSIT,WIRE,2026-09-10 21:00:00,,US,COMPLETED
TXN_50468,ACC_1027,656.62,TRANSFER_OUT,CHECK,2026-09-10 23:00:00,ACC_1012,KY,COMPLETED
TXN_50572,ACC_1033,2067.57,TRANSFER_IN,ACH,2026-09-10 23:00:00,ACC_1049,DE,COMPLETED
TXN_50821,ACC_1048,3894.35,TRANSFER_IN,ACH,2026-09-11 02:00:00,ACC_1044,CH,COMPLETED
TXN_50299,ACC_1017,1075.14,TRANSFER_IN,CHECK,2026-09-11 04:00:00,ACC_1038,CH,COMPLETED
TXN_50411,ACC_1024,16466.46,DEPOSIT,CASH,2026-09-11 04:00:00,,US,COMPLETED
TXN_50539,ACC_1031,1629.44,TRANSFER_OUT,ACH,2026-09-11 04:00:00,ACC_1015,US,COMPLETED
TXN_50435,ACC_1025,1650.61,WITHDRAWAL,ACH,2026-09-11 05:00:00,,US,COMPLETED
TXN_50666,ACC_1038,436.68,TRANSFER_IN,ACH,2026-09-11 08:00:00,ACC_1036,US,COMPLETED
TXN_50037,ACC_1001,2634.85,TRANSFER_IN,WIRE,2026-09-11 18:00:00,ACC_1043,GB,COMPLETED
TXN_50520,ACC_1030,1526.55,TRANSFER_IN,CHECK,2026-09-11 23:00:00,ACC_1017,SG,COMPLETED
TXN_50212,ACC_1011,2695.66,WITHDRAWAL,WIRE,2026-09-12 00:00:00,,US,COMPLETED
TXN_50595,ACC_1034,59.44,TRANSFER_OUT,WIRE,2026-09-12 00:00:00,ACC_1042,CH,COMPLETED
TXN_50469,ACC_1027,271.63,DEPOSIT,CASH,2026-09-12 01:00:00,,US,COMPLETED
TXN_50732,ACC_1043,1134.46,WITHDRAWAL,CASH,2026-09-12 07:00:00,,US,COMPLETED
TXN_50822,ACC_1048,18767.51,TRANSFER_IN,ACH,2026-09-12 08:00:00,ACC_1037,CA,COMPLETED
TXN_50300,ACC_1017,2948.5,DEPOSIT,ACH,2026-09-12 09:00:00,,US,COMPLETED
TXN_50573,ACC_1033,3771.85,TRANSFER_OUT,WIRE,2026-09-12 10:00:00,ACC_1043,CH,COMPLETED
TXN_50685,ACC_1039,3035.9,TRANSFER_OUT,ACH,2026-09-12 19:00:00,ACC_1025,CH,COMPLETED
TXN_50038,ACC_1001,1793.12,TRANSFER_IN,WIRE,2026-09-12 23:00:00,ACC_1021,US,COMPLETED
TXN_50178,ACC_1009,1666.67,WITHDRAWAL,CASH,2026-09-13 06:00:00,,US,COMPLETED
TXN_50470,ACC_1027,4132.17,WITHDRAWAL,CHECK,2026-09-13 07:00:00,,US,COMPLETED
TXN_50254,ACC_1014,3809.78,TRANSFER_IN,WIRE,2026-09-13 10:00:00,ACC_1041,CA,COMPLETED
TXN_50060,ACC_1002,879.44,TRANSFER_OUT,WIRE,2026-09-13 13:00:00,ACC_1040,CH,COMPLETED
TXN_50096,ACC_1004,2218.88,DEPOSIT,CHECK,2026-09-13 14:00:00,,US,COMPLETED
TXN_50147,ACC_1007,3458.27,WITHDRAWAL,ACH,2026-09-13 21:00:00,,US,COMPLETED
TXN_50039,ACC_1001,2802.79,DEPOSIT,ACH,2026-09-14 07:00:00,,US,COMPLETED
TXN_50412,ACC_1024,2160.1,DEPOSIT,ACH,2026-09-14 07:00:00,,US,COMPLETED
TXN_50436,ACC_1025,3338.18,TRANSFER_IN,WIRE,2026-09-14 17:00:00,ACC_1027,GB,COMPLETED
TXN_50097,ACC_1004,3119.21,TRANSFER_IN,WIRE,2026-09-14 21:00:00,ACC_1036,PA,COMPLETED
TXN_50686,ACC_1039,2850.07,WITHDRAWAL,CHECK,2026-09-15 03:00:00,,US,COMPLETED
TXN_50596,ACC_1034,4315.86,TRANSFER_IN,WIRE,2026-09-15 04:00:00,ACC_1008,DE,COMPLETED
TXN_50733,ACC_1043,3452.95,TRANSFER_OUT,WIRE,2026-09-15 09:00:00,ACC_1007,US,COMPLETED
TXN_50823,ACC_1048,1457.54,TRANSFER_IN,CHECK,2026-09-15 12:00:00,ACC_1050,KY,COMPLETED
TXN_50413,ACC_1024,1666.68,TRANSFER_OUT,WIRE,2026-09-15 13:00:00,ACC_1042,SG,COMPLETED
TXN_50574,ACC_1033,21570.78,TRANSFER_OUT,WIRE,2026-09-15 13:00:00,ACC_1033,US,COMPLETED
TXN_50061,ACC_1002,15729.88,TRANSFER_OUT,CHECK,2026-09-15 20:00:00,ACC_1030,KY,COMPLETED
TXN_50471,ACC_1027,4136.14,TRANSFER_IN,ACH,2026-09-16 10:00:00,ACC_1002,US,COMPLETED
TXN_50414,ACC_1024,20450.26,TRANSFER_OUT,CHECK,2026-09-16 15:00:00,ACC_1047,US,COMPLETED
TXN_50179,ACC_1009,2768.81,DEPOSIT,CHECK,2026-09-16 16:00:00,,US,COMPLETED
TXN_50734,ACC_1043,1818.98,WITHDRAWAL,CASH,2026-09-16 18:00:00,,US,COMPLETED
TXN_50255,ACC_1014,438.56,WITHDRAWAL,WIRE,2026-09-16 19:00:00,,US,COMPLETED
TXN_50437,ACC_1025,2580.48,DEPOSIT,WIRE,2026-09-16 19:00:00,,US,COMPLETED
TXN_50098,ACC_1004,4484.91,TRANSFER_IN,WIRE,2026-09-17 04:00:00,ACC_1018,CA,COMPLETED
TXN_50040,ACC_1001,2286.36,TRANSFER_IN,ACH,2026-09-17 11:00:00,ACC_1016,GB,COMPLETED
TXN_50597,ACC_1034,18719.28,TRANSFER_IN,WIRE,2026-09-17 13:00:00,ACC_1032,US,COMPLETED
TXN_50687,ACC_1039,2763.15,DEPOSIT,ACH,2026-09-17 14:00:00,,US,COMPLETED
TXN_50180,ACC_1009,1244.25,TRANSFER_IN,CHECK,2026-09-17 19:00:00,ACC_1001,US,COMPLETED
TXN_50062,ACC_1002,977.38,WITHDRAWAL,ACH,2026-09-18 07:00:00,,US,COMPLETED
TXN_50575,ACC_1033,797.95,DEPOSIT,CASH,2026-09-18 23:00:00,,US,COMPLETED
TXN_50735,ACC_1043,2484.36,TRANSFER_IN,WIRE,2026-09-19 00:00:00,ACC_1049,SG,COMPLETED
TXN_50181,ACC_1009,2964.9,DEPOSIT,ACH,2026-09-19 05:00:00,,US,COMPLETED
TXN_50472,ACC_1027,4129.16,TRANSFER_IN,ACH,2026-09-19 22:00:00,ACC_1024,SG,COMPLETED
TXN_50415,ACC_1024,698.16,TRANSFER_OUT,WIRE,2026-09-20 03:00:00,ACC_1006,US,COMPLETED
TXN_50256,ACC_1014,3248.43,DEPOSIT,ACH,2026-09-20 05:00:00,,US,COMPLETED
TXN_50063,ACC_1002,2994.07,DEPOSIT,WIRE,2026-09-20 16:00:00,,US,COMPLETED
TXN_50257,ACC_1014,4269.49,TRANSFER_IN,WIRE,2026-09-21 06:00:00,ACC_1050,CH,COMPLETED
TXN_50736,ACC_1043,1469.06,WITHDRAWAL,CASH,2026-09-21 12:00:00,,US,COMPLETED
TXN_50576,ACC_1033,2735.6,TRANSFER_OUT,WIRE,2026-09-22 09:00:00,ACC_1039,US,COMPLETED
TXN_50182,ACC_1009,983.8,TRANSFER_IN,WIRE,2026-09-22 14:00:00,ACC_1024,CA,COMPLETED
TXN_50064,ACC_1002,1026.39,DEPOSIT,ACH,2026-09-23 21:00:00,,US,COMPLETED
TXN_50577,ACC_1033,4336.9,TRANSFER_OUT,WIRE,2026-09-24 16:00:00,ACC_1009,DE,COMPLETED
TXN_50578,ACC_1033,3991.24,TRANSFER_IN,WIRE,2026-09-28 04:00:00,ACC_1013,US,COMPLETED
